Zonas de movilidad,Tipo de dato,Periodo,Total
Melilla,Porcentaje de población que sale del área,2021-09-29,17.13
Melilla,Porcentaje de población que sale del área,2021-09-26,11.7
Melilla,Porcentaje de población que sale del área,2021-09-22,15.16
Melilla,Porcentaje de población que sale del área,2021-09-19,11.92
Melilla,Porcentaje de población que sale del área,2021-09-15,16.66
Melilla,Porcentaje de población que sale del área,2021-12-09,11.73
Melilla,Porcentaje de población que sale del área,2021-08-09,11.87
Melilla,Porcentaje de población que sale del área,2021-05-09,11.4
Melilla,Porcentaje de población que sale del área,2021-01-09,15.87
Melilla,Porcentaje de población que sale del área,2021-08-29,11.26
Melilla,Porcentaje de población que sale del área,2021-08-25,14.77
Melilla,Porcentaje de población que sale del área,2021-08-22,10.87
Melilla,Porcentaje de población que sale del área,2021-08-18,14.98
Melilla,Porcentaje de población que sale del área,2021-08-15,11.47
Melilla,Porcentaje de población que sale del área,2021-11-08,14.64
Melilla,Porcentaje de población que sale del área,2021-08-08,10.91
Melilla,Porcentaje de población que sale del área,2021-04-08,15.47
Melilla,Porcentaje de población que sale del área,2021-01-08,10.84
Melilla,Porcentaje de población que sale del área,2021-07-28,15.87
Melilla,Porcentaje de población que sale del área,2021-07-25,11.34
Melilla,Porcentaje de población que sale del área,2021-07-21,14.13
Melilla,Porcentaje de población que sale del área,2021-07-18,12.45
Melilla,Porcentaje de población que sale del área,2021-07-14,16.46
Melilla,Porcentaje de población que sale del área,2021-11-07,11.62
Melilla,Porcentaje de población que sale del área,2021-07-07,17.61
Melilla,Porcentaje de población que sale del área,2021-04-07,11.73
Melilla,Porcentaje de población que sale del área,2021-06-30,17.39
Melilla,Porcentaje de población que sale del área,2021-06-27,11.78
Melilla,Porcentaje de población que sale del área,2021-06-23,14.08
Melilla,Porcentaje de población que sale del área,2021-06-20,11.01
Melilla,Porcentaje de población que sale del área,2021-06-16,16.36
Melilla,Porcentaje de población que sale del área,2021-06-13,11.11
Melilla,Porcentaje de población que sale del área,2021-09-06,16.76
Melilla,Porcentaje de población que sale del área,2021-06-06,11.71
Melilla,Porcentaje de población que sale del área,2021-02-06,17.93
Melilla,Porcentaje de población que sale del área,2021-05-30,10.23
Melilla,Porcentaje de población que sale del área,2021-05-26,16.21
Melilla,Porcentaje de población que sale del área,2021-05-23,9.39
Melilla,Porcentaje de población que sale del área,2021-05-19,16.96
Melilla,Porcentaje de población que sale del área,2021-05-16,11.68
Melilla,Porcentaje de población que sale del área,2021-12-05,16.97
Melilla,Porcentaje de población que sale del área,2021-09-05,9.92
Melilla,Porcentaje de población que sale del área,2021-05-05,16.55
Melilla,Porcentaje de población que sale del área,2021-02-05,9.38
Melilla,Porcentaje de población que sale del área,2021-04-28,16.75
Melilla,Porcentaje de población que sale del área,2021-04-25,8.57
Melilla,Porcentaje de población que sale del área,2021-04-21,17.08
Melilla,Porcentaje de población que sale del área,2021-04-18,10.36
Melilla,Porcentaje de población que sale del área,2021-04-14,16.86
Melilla,Porcentaje de población que sale del área,2021-11-04,10.96
Melilla,Porcentaje de población que sale del área,2021-07-04,17.57
Melilla,Porcentaje de población que sale del área,2021-04-04,10.93
Melilla,Porcentaje de población que sale del área,2021-03-31,15.84
Melilla,Porcentaje de población que sale del área,2021-03-28,9.79
Melilla,Porcentaje de población que sale del área,2021-03-24,16.72
Melilla,Porcentaje de población que sale del área,2021-03-21,10.48
Melilla,Porcentaje de población que sale del área,2021-03-17,17.25
Melilla,Porcentaje de población que sale del área,2021-03-14,11.49
Melilla,Porcentaje de población que sale del área,2021-10-03,17.2
Melilla,Porcentaje de población que sale del área,2021-07-03,10.01
Melilla,Porcentaje de población que sale del área,2021-03-03,16.99
Melilla,Porcentaje de población que sale del área,2021-02-28,10.61
Melilla,Porcentaje de población que sale del área,2021-02-24,16.64
Melilla,Porcentaje de población que sale del área,2021-02-21,10.2
Melilla,Porcentaje de población que sale del área,2021-02-17,16.7
Melilla,Porcentaje de población que sale del área,2021-02-14,10.51
Melilla,Porcentaje de población que sale del área,2021-10-02,16.23
Melilla,Porcentaje de población que sale del área,2021-07-02,9.82
Melilla,Porcentaje de población que sale del área,2021-03-02,16.35
Melilla,Porcentaje de población que sale del área,2021-01-31,9.26
Melilla,Porcentaje de población que sale del área,2021-01-27,16.07
Melilla,Porcentaje de población que sale del área,2021-01-24,10.23
Melilla,Porcentaje de población que sale del área,2021-01-20,16.29
Melilla,Porcentaje de población que sale del área,2021-01-17,10.28
Melilla,Porcentaje de población que sale del área,2021-01-13,14.82
Melilla,Porcentaje de población que sale del área,2021-10-01,9.95
Melilla,Porcentaje de población que sale del área,2021-06-01,10.49
Melilla,Porcentaje de población que sale del área,2021-03-01,10.45
Melilla,Porcentaje de población que sale del área,2020-12-30,17.57
Melilla,Porcentaje de población que sale del área,2020-12-27,13.06
Melilla,Porcentaje de población que sale del área,2020-12-23,18.35
Melilla,Porcentaje de población que sale del área,2020-12-20,13.24
Melilla,Porcentaje de población que sale del área,2020-12-16,19.26
Melilla,Porcentaje de población que sale del área,2020-12-13,13.82
Melilla,Porcentaje de población que sale del área,2020-09-12,18.03
Melilla,Porcentaje de población que sale del área,2020-06-12,12.03
Melilla,Porcentaje de población que sale del área,2020-02-12,18.64
Melilla,Porcentaje de población que sale del área,2020-11-29,13.0
Melilla,Porcentaje de población que sale del área,2020-11-25,19.08
Melilla,Porcentaje de población que sale del área,2020-11-22,12.34
Melilla,Porcentaje de población que sale del área,2020-11-18,17.05
Melilla,Porcentaje de población que sale del área,2020-11-15,12.23
Melilla,Porcentaje de población que sale del área,2020-11-11,17.5
Melilla,Porcentaje de población que sale del área,2020-08-11,12.23
Melilla,Porcentaje de población que sale del área,2020-04-11,17.53
Melilla,Porcentaje de población que sale del área,2020-01-11,11.98
Melilla,Porcentaje de población que sale del área,2020-10-28,18.14
Melilla,Porcentaje de población que sale del área,2020-10-25,12.76
Melilla,Porcentaje de población que sale del área,2020-10-21,18.16
Melilla,Porcentaje de población que sale del área,2020-10-18,12.51
Melilla,Porcentaje de población que sale del área,2020-10-14,18.62
Melilla,Porcentaje de población que sale del área,2020-11-10,13.33
Melilla,Porcentaje de población que sale del área,2020-07-10,19.03
Melilla,Porcentaje de población que sale del área,2020-04-10,13.12
Melilla,Porcentaje de población que sale del área,2020-09-30,19.1
Melilla,Porcentaje de población que sale del área,2020-09-27,14.01
Melilla,Porcentaje de población que sale del área,2020-09-23,19.03
Melilla,Porcentaje de población que sale del área,2020-09-20,14.53
Melilla,Porcentaje de población que sale del área,2020-09-16,18.86
Melilla,Porcentaje de población que sale del área,2020-09-13,13.6
Melilla,Porcentaje de población que sale del área,2020-09-09,18.64
Melilla,Porcentaje de población que sale del área,2020-06-09,13.97
Melilla,Porcentaje de población que sale del área,2020-02-09,17.88
Melilla,Porcentaje de población que sale del área,2020-08-30,14.69
Melilla,Porcentaje de población que sale del área,2020-08-26,18.38
Melilla,Porcentaje de población que sale del área,2020-08-23,15.43
Melilla,Porcentaje de población que sale del área,2020-08-19,18.46
Melilla,Porcentaje de población que sale del área,2020-08-16,14.31
Melilla,Porcentaje de población que sale del área,2020-12-08,18.21
Melilla,Porcentaje de población que sale del área,2020-09-08,15.33
Melilla,Porcentaje de población que sale del área,2020-05-08,18.67
Melilla,Porcentaje de población que sale del área,2020-02-08,15.45
Melilla,Porcentaje de población que sale del área,2020-07-29,19.32
Melilla,Porcentaje de población que sale del área,2020-07-26,15.32
Melilla,Porcentaje de población que sale del área,2020-07-22,18.38
Melilla,Porcentaje de población que sale del área,2020-07-19,14.79
Melilla,Porcentaje de población que sale del área,2020-07-15,19.98
Melilla,Porcentaje de población que sale del área,2020-12-07,14.47
Melilla,Porcentaje de población que sale del área,2020-08-07,19.34
Melilla,Porcentaje de población que sale del área,2020-05-07,15.28
Melilla,Porcentaje de población que sale del área,2020-01-07,20.19
Melilla,Porcentaje de población que sale del área,2020-06-28,16.19
Melilla,Porcentaje de población que sale del área,2020-06-24,19.43
Melilla,Porcentaje de población que sale del área,2020-06-20,18.18
Melilla,Porcentaje de población que sale del área,2020-06-19,19.32
Melilla,Porcentaje de población que sale del área,2020-06-18,19.68
Melilla,Porcentaje de población que sale del área,2020-06-17,18.91
Melilla,Porcentaje de población que sale del área,2020-06-16,19.0
Melilla,Porcentaje de población que sale del área,2020-06-15,18.55
Melilla,Porcentaje de población que sale del área,2020-06-14,14.67
Melilla,Porcentaje de población que sale del área,2020-06-13,17.0
Melilla,Porcentaje de población que sale del área,2020-12-06,19.36
Melilla,Porcentaje de población que sale del área,2020-11-06,19.48
Melilla,Porcentaje de población que sale del área,2020-10-06,19.71
Melilla,Porcentaje de población que sale del área,2020-09-06,17.15
Melilla,Porcentaje de población que sale del área,2020-08-06,16.94
Melilla,Porcentaje de población que sale del área,2020-07-06,13.92
Melilla,Porcentaje de población que sale del área,2020-06-06,16.57
Melilla,Porcentaje de población que sale del área,2020-05-06,18.2
Melilla,Porcentaje de población que sale del área,2020-04-06,17.78
Melilla,Porcentaje de población que sale del área,2020-03-06,18.07
Melilla,Porcentaje de población que sale del área,2020-02-06,18.1
Melilla,Porcentaje de población que sale del área,2020-01-06,17.57
Melilla,Porcentaje de población que sale del área,2020-05-31,13.06
Melilla,Porcentaje de población que sale del área,2020-05-30,15.77
Melilla,Porcentaje de población que sale del área,2020-05-29,17.48
Melilla,Porcentaje de población que sale del área,2020-05-28,17.25
Melilla,Porcentaje de población que sale del área,2020-05-27,17.02
Melilla,Porcentaje de población que sale del área,2020-05-26,17.03
Melilla,Porcentaje de población que sale del área,2020-05-25,15.91
Melilla,Porcentaje de población que sale del área,2020-05-24,13.98
Melilla,Porcentaje de población que sale del área,2020-05-23,14.06
Melilla,Porcentaje de población que sale del área,2020-05-22,16.13
Melilla,Porcentaje de población que sale del área,2020-05-21,16.07
Melilla,Porcentaje de población que sale del área,2020-05-20,15.85
Melilla,Porcentaje de población que sale del área,2020-05-19,16.33
Melilla,Porcentaje de población que sale del área,2020-05-18,15.38
Melilla,Porcentaje de población que sale del área,2020-05-17,11.3
Melilla,Porcentaje de población que sale del área,2020-05-16,13.6
Melilla,Porcentaje de población que sale del área,2020-05-15,14.97
Melilla,Porcentaje de población que sale del área,2020-05-14,15.27
Melilla,Porcentaje de población que sale del área,2020-05-13,15.35
Melilla,Porcentaje de población que sale del área,2020-12-05,15.48
Melilla,Porcentaje de población que sale del área,2020-11-05,14.86
Melilla,Porcentaje de población que sale del área,2020-10-05,9.32
Melilla,Porcentaje de población que sale del área,2020-09-05,10.97
Melilla,Porcentaje de población que sale del área,2020-08-05,14.16
Melilla,Porcentaje de población que sale del área,2020-07-05,13.58
Melilla,Porcentaje de población que sale del área,2020-06-05,13.67
Melilla,Porcentaje de población que sale del área,2020-05-05,13.0
Melilla,Porcentaje de población que sale del área,2020-04-05,13.4
Melilla,Porcentaje de población que sale del área,2020-03-05,9.74
Melilla,Porcentaje de población que sale del área,2020-02-05,10.84
Melilla,Porcentaje de población que sale del área,2020-01-05,10.08
Melilla,Porcentaje de población que sale del área,2020-04-30,12.68
Melilla,Porcentaje de población que sale del área,2020-04-29,12.35
Melilla,Porcentaje de población que sale del área,2020-04-28,12.78
Melilla,Porcentaje de población que sale del área,2020-04-27,12.13
Melilla,Porcentaje de población que sale del área,2020-04-26,8.05
Melilla,Porcentaje de población que sale del área,2020-04-25,9.51
Melilla,Porcentaje de población que sale del área,2020-04-24,12.24
Melilla,Porcentaje de población que sale del área,2020-04-23,12.03
Melilla,Porcentaje de población que sale del área,2020-04-22,12.87
Melilla,Porcentaje de población que sale del área,2020-04-21,11.36
Melilla,Porcentaje de población que sale del área,2020-04-20,11.09
Melilla,Porcentaje de población que sale del área,2020-04-19,7.41
Melilla,Porcentaje de población que sale del área,2020-04-18,9.28
Melilla,Porcentaje de población que sale del área,2020-04-17,11.37
Melilla,Porcentaje de población que sale del área,2020-04-16,12.57
Melilla,Porcentaje de población que sale del área,2020-04-15,11.97
Melilla,Porcentaje de población que sale del área,2020-04-14,11.84
Melilla,Porcentaje de población que sale del área,2020-04-13,10.64
Melilla,Porcentaje de población que sale del área,2020-12-04,7.08
Melilla,Porcentaje de población que sale del área,2020-11-04,8.7
Melilla,Porcentaje de población que sale del área,2020-10-04,7.41
Melilla,Porcentaje de población que sale del área,2020-09-04,7.72
Melilla,Porcentaje de población que sale del área,2020-08-04,11.64
Melilla,Porcentaje de población que sale del área,2020-07-04,11.71
Melilla,Porcentaje de población que sale del área,2020-06-04,10.07
Melilla,Porcentaje de población que sale del área,2020-05-04,6.48
Melilla,Porcentaje de población que sale del área,2020-04-04,9.3
Melilla,Porcentaje de población que sale del área,2020-03-04,11.67
Melilla,Porcentaje de población que sale del área,2020-02-04,10.94
Melilla,Porcentaje de población que sale del área,2020-01-04,10.89
Melilla,Porcentaje de población que sale del área,2020-03-31,11.35
Melilla,Porcentaje de población que sale del área,2020-03-30,11.86
Melilla,Porcentaje de población que sale del área,2020-03-28,11.0
Melilla,Porcentaje de población que sale del área,2020-03-26,13.41
